work_id,size_id,sale_price,regular_price
125328,3024,285,495
125427,3024,285,495
125438,3024,285,495
125449,3024,285,495
160753,6854,785,1495
160388,7248,805,1475
160396,6854,785,1495
193949,40,145,145
193926,3629,405,645
193880,30,95,95
193917,2936,385,645
193862,30,95,95
193853,36,125,125
193958,3624,345,565
193942,3629,405,645
193935,30,95,95
193910,2436,345,565
193844,36,125,125
193871,2936,375,645
193835,36,125,125
193896,2436,315,565
193817,36,125,125
193826,2430,285,505
193808,2430,285,505
193799,36,125,125
193889,2436,345,565
188463,3046,385,675
188473,4872,745,1245
160380,2936,355,625
167358,36,125,125
27880,2430,285,505
27882,2430,285,505
171874,3024,285,505
27884,2430,285,505
27886,2430,285,505
171658,2430,285,505
171883,3024,285,505
171892,3024,285,505
171667,2430,285,505
171676,2430,285,505
171901,3024,285,505
171685,2430,285,505
171910,3226,335,545
171694,2430,285,505
171703,2430,285,505
27890,2430,285,505
27892,2430,285,505
27894,2430,285,505
171712,2430,285,505
27896,2430,285,505
171721,2430,285,505
171730,2430,285,505
171919,3024,285,505
27900,2430,285,505
171739,2430,285,505
27902,2430,285,505
171748,2430,285,505
27904,2430,285,505
171928,3024,285,505
171937,3024,285,505
28963,24,85,85
28969,20,75,75
28971,30,95,95
206507,24,85,85
28973,24,85,85
28975,20,75,75
198803,24,85,85
206517,24,85,85
28977,3624,335,605
206526,2430,305,545
28979,24,85,85
206536,30,95,95
28981,2024,265,465
28983,3624,335,605
198814,2430,305,545
5634,,445,875
5636,30,95,95
5638,2936,415,675
5640,2424,285,495
5648,30,95,95
5650,2936,395,675
5656,30,95,95
5660,2030,295,515
5666,2024,265,455
5668,20,75,75
5670,2436,335,595
5672,30,95,95
5674,30,95,95
5676,2024,265,455
5678,36,125,125
5682,56,235,235
5686,24,85,85
5688,3024,345,535
5694,2448,395,715
5706,30,95,95
5712,2430,305,535
5714,2430,305,535
5718,2936,405,675
5726,2430,305,535
5746,2430,305,535
5764,2430,305,535
5768,3030,395,635
5770,3629,435,675
5774,2436,365,595
5778,24,85,85
28935,3624,315,565
28937,3624,315,565
28939,3624,315,565
28941,3624,315,565
28943,3624,315,565
28945,3624,315,565
28947,3624,315,565
28951,3624,315,565
28949,3624,315,565
28953,3624,315,565
28955,4824,375,685
28957,3624,315,565
2705,30,95,95
2707,1624,235,395
2709,1624,235,395
2711,1620,215,355
2716,2020,245,415
2713,36,125,125
2718,1620,215,355
2722,2020,245,415
2724,2020,245,415
2720,2020,245,415
2726,2016,215,355
2728,1620,215,355
2730,1620,215,355
2732,24,85,85
2736,1620,215,355
2734,30,95,95
2740,30,95,95
2738,2016,215,355
2742,2416,235,395
2744,24,85,85
195004,30,95,95
2746,30,95,95
2750,2016,215,355
2856,40,145,145
2748,2016,215,355
2752,30,95,95
2754,1620,215,355
2756,24,85,85
2760,2416,235,395
2758,30,95,95
29239,1620,215,355
29241,3624,315,555
29243,2416,235,395
29245,1620,215,355
29247,2416,235,395
29249,1620,215,355
29253,2416,235,395
139446,1620,215,365
139457,1620,215,365
139499,30,95,95
139468,1620,215,365
139490,1624,235,405
139479,1620,215,365
122431,2016,215,345
122474,1620,215,345
122442,2016,215,345
122485,1620,215,345
122496,1620,215,345
122453,2016,215,345
5271,2416,235,385
122465,1624,235,385
122507,1620,215,345
122518,1620,215,345
122529,1620,215,345
122540,1620,215,345
7111,,505,915
7113,30,95,95
7115,24,85,85
7117,1620,215,355
7119,20,75,75
7121,1620,215,355
7123,1620,215,355
7125,30,95,95
7127,24,85,85
7129,1620,215,355
7131,1624,235,395
7133,24,85,85
7135,1620,215,355
7137,2416,235,395
7139,1624,235,395
7141,2016,215,355
7143,1624,235,395
7145,24,85,85
7147,3624,315,555
7149,1620,215,355
7151,30,95,95
7153,1620,215,355
7155,1620,215,355
7157,1620,215,355
7159,3024,285,495
7161,56,235,235
7163,1620,215,355
7165,48,165,165
7167,24,85,85
7169,2430,285,495
208815,32,405,745
208758,3030,335,605
20418,2020,245,425
205216,36,125,125
20420,1620,215,365
205236,30,95,95
20422,2020,245,425
20424,1624,235,405
20426,30,95,95
20428,2020,245,425
20430,1624,235,405
208825,2020,245,425
20432,1620,215,365
20434,2632,305,545
20436,2632,305,545
208790,2632,305,545
20438,24,85,85
20440,2632,305,545
20442,2416,235,405
20444,1624,235,405
20446,,475,915
208769,,375,645
208781,2020,245,425
20448,2016,215,365
20450,24,85,85
20452,2632,305,545
208798,,315,545
205226,40,145,145
20454,24,85,85
20494,2416,235,405
178466,2430,305,545
178759,2030,255,425
178480,2430,305,545
178792,24,85,85
178489,30,95,95
178498,30,95,95
178507,30,95,95
178516,30,95,95
178525,2430,305,545
178534,30,95,95
178543,2430,305,545
178597,30,95,95
178768,2030,255,425
178561,2430,305,545
178579,30,95,95
178588,30,95,95
178803,30,95,95
178552,30,95,95
178606,30,95,95
178615,24,85,85
178624,30,95,95
178642,2430,305,545
178651,2430,305,545
178660,30,95,95
178669,30,95,95
178678,30,95,95
178687,30,95,95
178696,2430,305,545
178705,2430,305,545
178714,2430,305,545
27209,1620,215,355
27211,2016,215,355
27213,2416,235,395
27215,1624,235,395
27217,1624,235,395
27219,2016,215,355
27221,1624,235,395
27223,2016,215,355
27225,1620,215,355
27229,2020,245,415
27227,2416,235,395
27231,2430,285,495
27233,1624,235,395
27235,1620,215,355
27239,2016,215,355
27237,2016,215,355
27241,2016,215,355
27245,1620,215,355
27243,1620,215,355
27247,2416,235,395
27249,2016,215,355
27251,2016,215,355
27253,2416,235,395
27255,2016,215,355
27257,1624,235,395
27259,2416,235,395
27261,2020,245,415
27263,1620,215,355
27265,1624,235,395
27267,1620,215,355
24303,2936,375,675
24305,2030,295,515
24309,3030,355,635
24311,4630,425,775
24313,2030,295,515
24317,2936,375,675
24319,3629,375,675
24323,2030,295,515
24325,2936,395,675
24327,2436,335,595
24329,3629,375,675
24331,2936,375,675
24333,2936,375,675
24335,2936,375,675
24337,3624,335,595
24339,3629,375,675
24341,2436,335,595
24343,3624,395,595
24345,3030,355,635
24347,2936,375,675
24349,3624,365,595
24351,2030,295,515
24353,2436,335,595
24355,3624,385,595
24357,2448,395,715
24359,2436,335,595
136110,3624,355,605
136119,1620,215,365
31816,3629,395,685
136055,3629,395,685
136099,3629,425,685
136066,3024,325,545
31820,3624,355,605
136077,3629,395,685
136088,3629,395,685
31818,3629,395,685
22637,2016,215,365
22638,2016,215,365
22639,2016,215,365
22640,3024,285,505
22641,2016,215,365
22642,2016,215,365
22643,2016,215,365
22644,2016,215,365
22645,24,85,85
22646,2016,215,365
22647,2016,215,365
22649,2016,215,365
22650,30,95,95
22652,24,85,85
22653,3024,285,505
22654,2016,215,365
22655,24,85,85
22656,2016,215,365
22657,2016,215,365
22658,2016,215,365
22659,2016,215,365
22660,30,95,95
22661,30,95,95
22662,2016,215,365
22663,1620,215,365
24515,30,95,95
24517,24,85,85
24519,30,95,95
178077,3024,305,495
178088,3024,305,495
29181,3024,305,495
178231,3624,335,555
178322,2430,295,495
178238,3624,335,555
178099,3024,305,495
178245,3624,335,555
178110,3024,305,495
29183,24,85,85
29185,3624,335,555
178385,2436,335,605
178252,3624,335,555
178259,3624,335,555
178392,2436,335,605
178266,3624,335,555
178121,3024,305,495
178273,3624,335,555
178399,2436,335,605
178280,3624,335,555
178420,2436,335,605
178427,2436,335,605
178331,2430,295,495
178287,3624,335,555
178132,3024,305,495
178340,2430,295,495
178294,3624,335,555
178143,3024,305,495
178154,3024,305,495
178165,3024,305,495
28823,2430,285,505
28825,3629,355,645
28827,2020,245,425
28829,2016,215,365
28831,2020,245,425
28833,2416,235,405
28835,2416,235,405
28837,1624,235,405
28839,2936,355,645
28841,2020,245,425
28843,1624,235,405
28845,1620,215,365
28847,1620,215,365
28849,1624,235,405
28851,1624,235,405
28853,1620,215,365
28855,1624,235,405
28857,2020,245,425
28859,1620,215,365
28861,2416,235,405
28863,2416,235,405
28865,2416,235,405
28867,1624,235,405
28869,1620,215,365
28871,1624,235,405
28873,1624,235,405
28875,1620,215,365
28877,1620,215,365
28881,2430,285,505
28883,2016,215,365
18939,2024,265,455
18943,2424,285,495
198427,30,95,95
18945,2024,265,455
18947,2024,265,455
18949,2024,265,455
18951,2024,265,455
18953,2024,265,455
18957,2024,265,455
18959,2024,265,455
18955,2024,265,455
198405,36,125,125
18961,2030,295,515
18963,30,95,95
18967,30,95,95
18965,2030,295,515
18969,3629,475,675
18971,48,165,165
204878,2436,335,595
18973,2024,265,455
198417,36,30,125
18975,2024,265,455
18977,2436,375,595
18979,2424,285,495
18981,30,95,95
18983,2424,285,495
18985,36,125,125
18993,24,85,85
18995,30,95,95
18997,2024,265,455
121858,30,95,95
121869,30,95,95
181625,2936,375,685
31804,30,95,95
31806,56,235,235
181636,2430,305,545
181654,2430,305,545
181663,2430,305,545
181672,2430,305,545
31808,2024,265,465
181607,2030,295,525
206649,30,95,95
181645,2430,305,545
181681,2936,375,685
121922,2030,295,525
121931,30,95,95
181726,2430,305,545
181616,2436,335,605
121913,2030,295,525
181690,2936,375,685
181699,2430,305,545
181717,2430,305,545
181708,2430,305,545
121880,2024,265,465
121940,24,85,85
121891,30,95,95
121902,30,95,95
31812,24,85,85
31814,2030,295,525
121949,30,95,95
22987,2020,245,425
22989,30,95,95
22991,24,85,85
22993,30,95,95
22995,2016,215,365
22997,30,95,95
22999,1624,235,405
23001,1620,215,365
23003,2016,215,365
23005,2416,235,405
23007,2416,235,405
23009,2416,235,405
23011,36,125,125
26077,3024,305,505
32032,2430,285,505
135149,3020,275,475
135116,2430,285,505
135127,2430,285,505
172093,3024,305,505
135138,1620,215,365
151064,3024,285,485
151075,3024,285,485
151478,2430,285,495
151086,3024,285,485
151097,3024,285,485
151108,3024,285,485
151119,3024,285,485
151130,3024,285,485
151141,3024,285,485
198146,3024,285,485
151152,3024,285,485
198182,24,85,85
151163,3024,285,485
198193,36,125,125
151174,3024,285,485
151185,3024,285,485
151196,3024,285,485
151207,3024,285,485
151218,3024,285,485
151489,2430,285,495
151229,3024,285,485
151240,3024,285,485
151251,3024,285,485
151262,3024,285,485
151273,3024,285,485
199708,3024,285,485
198155,3024,285,485
198164,3024,285,485
151284,3024,285,485
151295,3024,285,485
27654,1620,215,365
27656,2020,245,425
27658,2016,215,365
27660,2016,215,365
27662,1620,215,365
27664,1620,215,365
27666,2020,245,425
27668,2016,215,365
27670,2020,245,425
27672,1620,215,365
27674,1624,235,405
27676,2020,245,425
27680,2020,245,425
27678,1620,215,365
27682,2016,215,365
27684,2016,215,365
27688,1624,235,405
27690,1620,215,365
27692,1624,235,405
27694,2020,245,425
27696,1620,215,365
27698,1624,235,405
27700,1620,215,365
27702,1620,215,365
27704,1624,235,405
27706,2016,215,365
27708,2016,215,365
27710,2016,215,365
27712,1624,235,405
153953,2436,315,555
154153,2424,285,505
154043,2430,285,495
153962,2436,315,555
153832,3629,385,635
154054,2430,285,495
154016,3624,315,555
154076,1620,215,355
154065,2430,285,495
154025,3624,315,555
153843,3024,285,495
153854,3024,285,495
153865,3024,285,495
153876,3024,285,495
153971,2436,315,555
154087,1620,215,355
153887,3024,285,495
153898,3024,285,495
154120,2430,285,495
153980,2436,315,555
154098,1620,215,355
153989,2436,315,555
153998,2436,315,555
154131,2430,285,495
154162,2424,285,505
153909,3629,405,635
154034,3624,315,555
153920,3024,285,495
154142,2430,285,495
154171,24,85,85
170048,2436,315,545
175907,2448,375,665
175712,2436,315,545
170059,2436,315,545
170066,2436,315,545
170073,2436,315,545
170080,2436,315,545
175916,2448,375,665
175853,2430,285,485
175719,2436,315,545
175726,2436,315,545
175923,2448,375,665
175733,2436,315,545
175817,3629,395,625
175826,3629,395,625
175740,2436,315,545
175862,2430,285,485
175747,2436,315,545
175835,3629,395,625
170133,3629,395,625
170144,3624,315,545
175754,2436,315,545
175871,2430,285,485
175930,2448,375,665
175761,2436,315,545
175880,2936,355,625
170087,2436,315,545
175768,2436,315,545
170094,2436,315,545
170101,2436,315,545
25633,2430,305,545
25638,2430,305,545
25640,3024,305,545
25643,30,95,95
25645,24,85,85
25647,30,95,95
25649,30,95,95
25651,30,95,95
25653,2016,235,405
25655,3629,395,685
25661,3226,365,585
25663,3629,375,685
25665,3629,375,685
25667,2020,265,465
25670,36,125,125
25672,2416,255,445
25674,3629,375,685
25676,30,95,95
25678,1624,255,445
25680,1620,235,405
206174,30,95,95
25682,30,95,95
25684,3629,375,685
25686,2430,305,545
25688,2416,255,445
25690,2936,375,685
25692,1620,235,405
25696,2016,235,405
25698,2936,375,685
25700,2936,375,685
177527,3024,315,545
177702,4824,395,725
177616,3624,315,555
177576,2436,335,605
177549,3024,315,545
177625,3624,315,555
177558,3629,385,685
177632,3624,315,555
177639,3624,315,555
177583,2436,335,605
177590,2436,335,605
177646,3624,315,555
177653,3624,315,555
177660,3624,315,555
177667,3624,315,555
177567,3024,315,545
177674,3624,315,555
177604,2430,285,495
177681,3624,315,555
177709,4824,395,725
177688,3624,315,555
177597,2436,335,605
177695,3624,315,555
17840,2416,215,355
17842,2416,215,355
17844,2416,215,355
17848,2416,215,355
17850,2416,215,355
17854,2416,215,355
17852,2416,215,355
17856,2416,215,355
17858,2416,215,355
17982,3216,235,395
17862,3216,235,395
17860,3216,235,395
17864,2416,215,355
17866,2416,215,355
17868,2416,215,355
17846,2416,215,355
17870,2416,215,355
17872,2016,195,315
17874,2416,215,355
17876,2416,215,355
17878,2416,215,355
17880,2416,215,355
17948,3216,235,395
17942,2416,215,355
17882,2416,215,355
18028,2416,215,355
17964,2416,215,355
17888,24,85,85
17890,30,95,95
17892,2016,195,315
30066,2016,215,365
30068,1620,215,365
30070,1620,215,365
30072,2016,215,365
30074,1624,235,405
30076,2416,235,405
30078,1620,215,365
30080,2016,215,365
30082,1620,215,365
30084,1620,215,365
30086,2020,245,425
30088,1620,215,365
30090,1620,215,365
30092,1620,215,365
20352,2020,245,425
208704,1620,215,365
20353,1620,215,365
20354,2416,235,405
20355,1624,235,405
206569,36,125,125
20356,2016,215,365
208726,,365,545
208660,2632,305,545
208683,3226,305,545
20357,2016,215,365
20358,40,145,145
20362,1624,235,405
20360,,365,675
20364,30,95,95
20366,,425,765
20368,2416,235,405
208746,1620,215,365
20370,24,85,85
208671,2632,305,545
208735,2016,215,365
20372,2416,235,405
20374,1620,215,365
20376,29,275,495
20378,2020,245,425
20380,1620,215,365
20382,2416,235,405
20384,3226,305,545
20386,2020,245,425
20388,2632,305,545
25523,2936,355,645
25525,3030,335,605
25527,2936,355,645
199728,2936,355,645
30296,2016,215,355
30298,2416,235,395
30300,1624,235,395
30302,1620,215,355
30304,1620,215,355
30308,2416,235,395
30306,2416,235,395
30310,1620,215,355
30312,2016,215,355
199717,1620,215,355
30314,1624,235,395
30316,2416,235,395
30318,1620,215,355
30320,2016,215,355
179597,3629,415,675
179608,3629,375,675
25505,3624,335,595
179631,2024,245,405
179642,2024,245,405
25503,3629,375,675
179624,3624,335,595
179617,3624,335,595
22392,3024,285,495
22391,2430,285,495
22393,2430,285,495
22394,2430,285,495
22397,2436,315,555
22398,2416,235,395
22399,1620,215,355
22400,1620,215,355
22401,2430,285,495
22402,2016,215,355
22403,1620,215,355
22404,1620,215,355
22405,1624,235,395
22406,1624,235,395
22407,2020,245,415
22408,2430,285,495
22409,2016,215,355
22411,2416,235,395
22410,1624,235,395
22412,2016,215,355
22413,2436,315,555
22395,1620,215,355
22414,2016,215,355
22415,1620,215,355
22396,3024,285,495
22416,2430,285,495
22417,1620,215,355
22418,1624,235,395
22419,2416,235,395
22420,2016,215,355
22421,1624,235,395
22422,1624,235,395
22423,2436,315,555
27089,36,125,125
199079,36,125,125
27091,3624,315,555
207626,30,95,95
27093,3624,315,555
27095,3624,315,555
27097,3624,315,555
27099,3624,315,555
26300,2024,265,465
26302,2030,295,525
26304,3020,295,525
26306,3020,295,525
206250,3024,305,545
26310,2024,265,465
26308,2030,295,525
26314,2024,265,465
26312,2024,265,465
26316,2420,265,465
206236,3624,355,605
26318,3624,335,605
26320,3020,295,525
26322,48,165,165
26324,3226,355,585
26326,3020,295,525
206243,3624,355,605
206259,3024,305,545
26328,3020,295,525
26330,2420,265,465
26334,3624,335,605
26332,3020,295,525
26336,3020,295,525
26340,2420,265,465
26342,2420,265,465
26344,3020,295,525
26348,20,75,75
26346,3024,305,545
28667,40,145,145
186979,3624,315,555
28669,3624,315,555
186988,3624,315,555
187015,4020,295,515
187033,4020,295,515
186997,3624,315,555
28671,3624,315,555
187006,3624,315,555
28673,3624,315,555
28675,3624,315,555
28677,4824,375,675
187042,4020,295,515
28679,3624,315,555
187051,4020,295,515
28681,4824,375,675
28683,30,95,95
187060,4020,295,515
28685,30,95,95
28687,4020,295,515
123601,2020,245,405
123565,1624,235,405
123532,2430,285,505
123583,3624,315,575
172084,2430,285,505
123543,2632,335,575
123574,1624,235,405
123592,3624,355,565
123554,2016,215,365
180520,1624,235,395
30186,2020,245,415
30188,1620,215,355
181112,3216,255,405
180529,1624,235,395
181130,2016,215,365
180538,1624,235,395
180718,1620,215,355
180729,1620,215,355
181174,2016,215,365
